task,group,metric,advice_type,batch,mean,std,min,max,n_seeds,seeds,common_horizon,report_interval,sd_shading
repeat-copy,structural_features,ber,length,16200,0.08424934620925341,0.13085965489500964,0.0009716154146008194,0.31033611230552194,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,16400,0.07907361339763155,0.13237395537712948,0.001286028636386618,0.3083373231999576,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,16600,0.07873017322970555,0.13161506636256054,0.001022771726711653,0.3066676301509142,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,16800,0.07794900964174303,0.13213886592821159,0.0007708457001717761,0.3068136473931372,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,17000,0.07869572236799285,0.13348203366003192,0.00027486781764309855,0.3098831454105675,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,17200,0.07960543712950312,0.13313483889226868,0.000504062888212502,0.3101653993502259,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,17400,0.0773381742046331,0.12981066539154396,0.0008931121381465345,0.3021556816063821,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,17600,0.07332464985913248,0.12625574932873046,0.00020667378208599985,0.292005878649652,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,17800,0.07923893565050093,0.12629078352120635,0.0005814384610857814,0.29764174077659844,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,18000,0.07980439341728925,0.13264980408531107,0.0003565713530406356,0.30949793215841054,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,18200,0.07723276015560258,0.13024674566773145,0.0005185669957427308,0.3028062329441309,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,18400,0.07607453176155105,0.12846037233549257,0.00046521614014636723,0.29856875106692315,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,18600,0.07691372491986839,0.13046709266114406,0.00019750463718082756,0.3028764940239489,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,18800,0.07693424683937337,0.13085612140718508,0.00026521451014559715,0.3035789470374584,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,19000,0.07595987528053229,0.12913981893542367,0.00020538315933663398,0.2996241281647235,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,19200,0.07604503020993433,0.12926318637569714,0.0005482603231212125,0.29993292305618524,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,19400,0.07519852151104715,0.12938850622385586,1.3717421097680926e-05,0.29930538665503265,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,19600,0.07244188599521294,0.12323785316912157,0.0003344564430881292,0.28589095793664454,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,19800,0.07775624343368691,0.1316502206690043,0.0002334038243861869,0.3057656071707606,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,20000,0.07801770343648969,0.12979119245161025,0.0005220737488707528,0.3027926886919886,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,20200,0.07664815469703172,0.13093353015562106,0.0007837691775057465,0.30343146121129394,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,20400,0.07902906034098123,0.13240789477735246,0.0005402475921437145,0.30832650903612374,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,20600,0.07633995998694444,0.13039308672372002,6.944444496184587e-05,0.3021834087744355,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,20800,0.0769608788714686,0.12931116812502094,0.0004408815165515989,0.3009139837138355,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,21000,0.07657836202793987,0.1302549779501119,0.0009512747637927532,0.3021859349310398,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,21200,0.07464377948243055,0.1287980950721483,6.172839552164078e-05,0.29772843459621073,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,21400,0.07604927864929778,0.13027082128892156,0.0006240090500796214,0.3016845361981541,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,21600,0.07624489980415092,0.12787015702826038,0.0016925065102986992,0.2977208617143333,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,21800,0.07663643174644677,0.13107928371998126,0.0,0.3036674574017525,4,"1000,1001,1002,1003",59000,200,True
